date,lad_code,lad_name,region,nation,average_price
2018-04-01,E07000100,Dacorum,East of England,E,289493.0
2018-05-01,E07000100,Dacorum,East of England,E,292142.0
2018-06-01,E07000100,Dacorum,East of England,E,292675.0
2018-07-01,E07000100,Dacorum,East of England,E,293799.0
2018-08-01,E07000100,Dacorum,East of England,E,295268.0
2018-09-01,E07000100,Dacorum,East of England,E,295803.0
2018-10-01,E07000100,Dacorum,East of England,E,295362.0
2018-11-01,E07000100,Dacorum,East of England,E,297058.0
2018-12-01,E07000100,Dacorum,East of England,E,299745.0
2019-01-01,E07000100,Dacorum,East of England,E,301722.0
2019-02-01,E07000100,Dacorum,East of England,E,303670.0
2019-03-01,E07000100,Dacorum,East of England,E,304051.0
2019-04-01,E07000100,Dacorum,East of England,E,306150.0
2019-05-01,E07000100,Dacorum,East of England,E,307763.0
2019-06-01,E07000100,Dacorum,East of England,E,310153.0
2019-07-01,E07000100,Dacorum,East of England,E,311391.0
2019-08-01,E07000100,Dacorum,East of England,E,313399.0
2019-09-01,E07000100,Dacorum,East of England,E,313753.0
2019-10-01,E07000100,Dacorum,East of England,E,315930.0
2019-11-01,E07000100,Dacorum,East of England,E,315084.0
2019-12-01,E07000100,Dacorum,East of England,E,315669.0
2020-01-01,E07000100,Dacorum,East of England,E,315694.0
2020-02-01,E07000100,Dacorum,East of England,E,322299.0
2020-03-01,E07000100,Dacorum,East of England,E,324465.0
2020-04-01,E07000100,Dacorum,East of England,E,322260.0
2020-05-01,E07000100,Dacorum,East of England,E,319625.0
2020-06-01,E07000100,Dacorum,East of England,E,316423.0
2020-07-01,E07000100,Dacorum,East of England,E,315762.0
2020-08-01,E07000100,Dacorum,East of England,E,315552.0
2020-09-01,E07000100,Dacorum,East of England,E,315146.0
2020-10-01,E07000100,Dacorum,East of England,E,315527.0
2020-11-01,E07000100,Dacorum,East of England,E,317932.0
2020-12-01,E07000100,Dacorum,East of England,E,318735.0
2021-01-01,E07000100,Dacorum,East of England,E,322906.0
2021-02-01,E07000100,Dacorum,East of England,E,324288.0
2021-03-01,E07000100,Dacorum,East of England,E,326770.0
2021-04-01,E07000100,Dacorum,East of England,E,328374.0
2021-05-01,E07000100,Dacorum,East of England,E,332229.0
2021-06-01,E07000100,Dacorum,East of England,E,335102.0
2021-07-01,E07000100,Dacorum,East of England,E,341258.0
2021-08-01,E07000100,Dacorum,East of England,E,343383.0
2021-09-01,E07000100,Dacorum,East of England,E,344897.0
2021-10-01,E07000100,Dacorum,East of England,E,348697.0
2021-11-01,E07000100,Dacorum,East of England,E,351721.0
2021-12-01,E07000100,Dacorum,East of England,E,355955.0
2022-01-01,E07000100,Dacorum,East of England,E,357095.0
2022-02-01,E07000100,Dacorum,East of England,E,358099.0
2022-03-01,E07000100,Dacorum,East of England,E,358179.0
2022-04-01,E07000100,Dacorum,East of England,E,358959.0
2022-05-01,E07000100,Dacorum,East of England,E,357524.0
2022-06-01,E07000100,Dacorum,East of England,E,360892.0
2022-07-01,E07000100,Dacorum,East of England,E,364421.0
2022-08-01,E07000100,Dacorum,East of England,E,367385.0
2022-09-01,E07000100,Dacorum,East of England,E,367846.0
2022-10-01,E07000100,Dacorum,East of England,E,367999.0
2022-11-01,E07000100,Dacorum,East of England,E,370195.0
2022-12-01,E07000100,Dacorum,East of England,E,369762.0
2023-01-01,E07000100,Dacorum,East of England,E,372017.0
2023-02-01,E07000100,Dacorum,East of England,E,367879.0
2023-03-01,E07000100,Dacorum,East of England,E,367247.0
2023-04-01,E07000100,Dacorum,East of England,E,365516.0
2023-05-01,E07000100,Dacorum,East of England,E,367944.0
2023-06-01,E07000100,Dacorum,East of England,E,370072.0
2023-07-01,E07000100,Dacorum,East of England,E,371284.0
2023-08-01,E07000100,Dacorum,East of England,E,374979.0
2023-09-01,E07000100,Dacorum,East of England,E,375185.0
2023-10-01,E07000100,Dacorum,East of England,E,376537.0
2023-11-01,E07000100,Dacorum,East of England,E,373783.0
2023-12-01,E07000100,Dacorum,East of England,E,373383.0
2024-01-01,E07000100,Dacorum,East of England,E,374895.0
2024-02-01,E07000100,Dacorum,East of England,E,374520.0
2024-03-01,E07000100,Dacorum,East of England,E,376305.0
2024-04-01,E07000100,Dacorum,East of England,E,373994.0
2024-05-01,E07000100,Dacorum,East of England,E,376227.0
2024-06-01,E07000100,Dacorum,East of England,E,376742.0
2010-01-01,E07000102,Hertsmere,East of England,E,208037.0
2010-02-01,E07000102,Hertsmere,East of England,E,208286.0
2010-03-01,E07000102,Hertsmere,East of England,E,210267.0
2010-04-01,E07000102,Hertsmere,East of England,E,210232.0
2010-05-01,E07000102,Hertsmere,East of England,E,211592.0
2010-06-01,E07000102,Hertsmere,East of England,E,210979.0
2010-07-01,E07000102,Hertsmere,East of England,E,212793.0
2010-08-01,E07000102,Hertsmere,East of England,E,214459.0
2010-09-01,E07000102,Hertsmere,East of England,E,215706.0
2010-10-01,E07000102,Hertsmere,East of England,E,216045.0
2010-11-01,E07000102,Hertsmere,East of England,E,215316.0
2010-12-01,E07000102,Hertsmere,East of England,E,215657.0
2011-01-01,E07000102,Hertsmere,East of England,E,217595.0
2011-02-01,E07000102,Hertsmere,East of England,E,218497.0
2011-03-01,E07000102,Hertsmere,East of England,E,217599.0
2011-04-01,E07000102,Hertsmere,East of England,E,217160.0
2011-05-01,E07000102,Hertsmere,East of England,E,219265.0
2011-06-01,E07000102,Hertsmere,East of England,E,220562.0
2011-07-01,E07000102,Hertsmere,East of England,E,219999.0
2011-08-01,E07000102,Hertsmere,East of England,E,218865.0
2011-09-01,E07000102,Hertsmere,East of England,E,218960.0
2011-10-01,E07000102,Hertsmere,East of England,E,217740.0
2011-11-01,E07000102,Hertsmere,East of England,E,218337.0
2011-12-01,E07000102,Hertsmere,East of England,E,221754.0
2012-01-01,E07000102,Hertsmere,East of England,E,220794.0
2012-02-01,E07000102,Hertsmere,East of England,E,221366.0
2012-03-01,E07000102,Hertsmere,East of England,E,223577.0
2012-04-01,E07000102,Hertsmere,East of England,E,225188.0
2012-05-01,E07000102,Hertsmere,East of England,E,225812.0
2012-06-01,E07000102,Hertsmere,East of England,E,226441.0
2012-07-01,E07000102,Hertsmere,East of England,E,225950.0
2012-08-01,E07000102,Hertsmere,East of England,E,226444.0
2012-09-01,E07000102,Hertsmere,East of England,E,227510.0
2012-10-01,E07000102,Hertsmere,East of England,E,229549.0
2012-11-01,E07000102,Hertsmere,East of England,E,229654.0
2012-12-01,E07000102,Hertsmere,East of England,E,230245.0
2013-01-01,E07000102,Hertsmere,East of England,E,229978.0
2013-02-01,E07000102,Hertsmere,East of England,E,231040.0
2013-03-01,E07000102,Hertsmere,East of England,E,232743.0
2013-04-01,E07000102,Hertsmere,East of England,E,234282.0
2013-05-01,E07000102,Hertsmere,East of England,E,233757.0
2013-06-01,E07000102,Hertsmere,East of England,E,234746.0
2013-07-01,E07000102,Hertsmere,East of England,E,234787.0
2013-08-01,E07000102,Hertsmere,East of England,E,236783.0
2013-09-01,E07000102,Hertsmere,East of England,E,237425.0
2013-10-01,E07000102,Hertsmere,East of England,E,236487.0
2013-11-01,E07000102,Hertsmere,East of England,E,237060.0
2013-12-01,E07000102,Hertsmere,East of England,E,238427.0
2014-01-01,E07000102,Hertsmere,East of England,E,239550.0
2014-02-01,E07000102,Hertsmere,East of England,E,239787.0
2014-03-01,E07000102,Hertsmere,East of England,E,239937.0
2014-04-01,E07000102,Hertsmere,East of England,E,239615.0
2014-05-01,E07000102,Hertsmere,East of England,E,239989.0
2014-06-01,E07000102,Hertsmere,East of England,E,239822.0
2014-07-01,E07000102,Hertsmere,East of England,E,241811.0
2014-08-01,E07000102,Hertsmere,East of England,E,241588.0
2014-09-01,E07000102,Hertsmere,East of England,E,242581.0
2014-10-01,E07000102,Hertsmere,East of England,E,243496.0
2014-11-01,E07000102,Hertsmere,East of England,E,245486.0
2014-12-01,E07000102,Hertsmere,East of England,E,247668.0
2015-01-01,E07000102,Hertsmere,East of England,E,249386.0
2015-02-01,E07000102,Hertsmere,East of England,E,250695.0
2015-03-01,E07000102,Hertsmere,East of England,E,250282.0
2015-04-01,E07000102,Hertsmere,East of England,E,249846.0
2015-05-01,E07000102,Hertsmere,East of England,E,249683.0
2015-06-01,E07000102,Hertsmere,East of England,E,251485.0
2015-07-01,E07000102,Hertsmere,East of England,E,252458.0
2015-08-01,E07000102,Hertsmere,East of England,E,254425.0
2015-09-01,E07000102,Hertsmere,East of England,E,256577.0
2015-10-01,E07000102,Hertsmere,East of England,E,256561.0
2015-11-01,E07000102,Hertsmere,East of England,E,257501.0
2015-12-01,E07000102,Hertsmere,East of England,E,258387.0
2016-01-01,E07000102,Hertsmere,East of England,E,258876.0
2016-02-01,E07000102,Hertsmere,East of England,E,259103.0
2016-03-01,E07000102,Hertsmere,East of England,E,261527.0
2016-04-01,E07000102,Hertsmere,East of England,E,262511.0
2016-05-01,E07000102,Hertsmere,East of England,E,263449.0
2016-06-01,E07000102,Hertsmere,East of England,E,263333.0
2016-07-01,E07000102,Hertsmere,East of England,E,265133.0
2016-08-01,E07000102,Hertsmere,East of England,E,264754.0
2016-09-01,E07000102,Hertsmere,East of England,E,266276.0
2016-10-01,E07000102,Hertsmere,East of England,E,267843.0
2016-11-01,E07000102,Hertsmere,East of England,E,268238.0
2016-12-01,E07000102,Hertsmere,East of England,E,269598.0
2017-01-01,E07000102,Hertsmere,East of England,E,270790.0
2017-02-01,E07000102,Hertsmere,East of England,E,271687.0
2017-03-01,E07000102,Hertsmere,East of England,E,272657.0
2017-04-01,E07000102,Hertsmere,East of England,E,273696.0
2017-05-01,E07000102,Hertsmere,East of England,E,274831.0
2017-06-01,E07000102,Hertsmere,East of England,E,275876.0
2017-07-01,E07000102,Hertsmere,East of England,E,275348.0
2017-08-01,E07000102,Hertsmere,East of England,E,276107.0
2017-09-01,E07000102,Hertsmere,East of England,E,277435.0
2017-10-01,E07000102,Hertsmere,East of England,E,278541.0
2017-11-01,E07000102,Hertsmere,East of England,E,280829.0
2017-12-01,E07000102,Hertsmere,East of England,E,282672.0
2018-01-01,E07000102,Hertsmere,East of England,E,282454.0
2018-02-01,E07000102,Hertsmere,East of England,E,283213.0
2018-03-01,E07000102,Hertsmere,East of England,E,283772.0
2018-04-01,E07000102,Hertsmere,East of England,E,284761.0
2018-05-01,E07000102,Hertsmere,East of England,E,285755.0
2018-06-01,E07000102,Hertsmere,East of England,E,287619.0
2018-07-01,E07000102,Hertsmere,East of England,E,288879.0
2018-08-01,E07000102,Hertsmere,East of England,E,291647.0
2018-09-01,E07000102,Hertsmere,East of England,E,293016.0
2018-10-01,E07000102,Hertsmere,East of England,E,292848.0
2018-11-01,E07000102,Hertsmere,East of England,E,293201.0
2018-12-01,E07000102,Hertsmere,East of England,E,295102.0
2019-01-01,E07000102,Hertsmere,East of England,E,293800.0
2019-02-01,E07000102,Hertsmere,East of England,E,292890.0
2019-03-01,E07000102,Hertsmere,East of England,E,293932.0
2019-04-01,E07000102,Hertsmere,East of England,E,296342.0
2019-05-01,E07000102,Hertsmere,East of England,E,299295.0
2019-06-01,E07000102,Hertsmere,East of England,E,300024.0
2019-07-01,E07000102,Hertsmere,East of England,E,302648.0
2019-08-01,E07000102,Hertsmere,East of England,E,303817.0
2019-09-01,E07000102,Hertsmere,East of England,E,302599.0
2019-10-01,E07000102,Hertsmere,East of England,E,303648.0
2019-11-01,E07000102,Hertsmere,East of England,E,303789.0
2019-12-01,E07000102,Hertsmere,East of England,E,306231.0
2020-01-01,E07000102,Hertsmere,East of England,E,307266.0
2020-02-01,E07000102,Hertsmere,East of England,E,306415.0
2020-03-01,E07000102,Hertsmere,East of England,E,305235.0
2020-04-01,E07000102,Hertsmere,East of England,E,304746.0
2020-05-01,E07000102,Hertsmere,East of England,E,300696.0
2020-06-01,E07000102,Hertsmere,East of England,E,299483.0
2020-07-01,E07000102,Hertsmere,East of England,E,300874.0
2020-08-01,E07000102,Hertsmere,East of England,E,300367.0
2020-09-01,E07000102,Hertsmere,East of England,E,302894.0
2020-10-01,E07000102,Hertsmere,East of England,E,305738.0
2020-11-01,E07000102,Hertsmere,East of England,E,305283.0
2020-12-01,E07000102,Hertsmere,East of England,E,305905.0
2021-01-01,E07000102,Hertsmere,East of England,E,310336.0
2021-02-01,E07000102,Hertsmere,East of England,E,313297.0
2021-03-01,E07000102,Hertsmere,East of England,E,314130.0
2021-04-01,E07000102,Hertsmere,East of England,E,316905.0
2021-05-01,E07000102,Hertsmere,East of England,E,318594.0
2021-06-01,E07000102,Hertsmere,East of England,E,323389.0
2021-07-01,E07000102,Hertsmere,East of England,E,327448.0
2021-08-01,E07000102,Hertsmere,East of England,E,330065.0
2021-09-01,E07000102,Hertsmere,East of England,E,333448.0
2021-10-01,E07000102,Hertsmere,East of England,E,334477.0
2021-11-01,E07000102,Hertsmere,East of England,E,336423.0
2021-12-01,E07000102,Hertsmere,East of England,E,342233.0
2022-01-01,E07000102,Hertsmere,East of England,E,343523.0
2022-02-01,E07000102,Hertsmere,East of England,E,346305.0
2022-03-01,E07000102,Hertsmere,East of England,E,347915.0
2022-04-01,E07000102,Hertsmere,East of England,E,351394.0
2022-05-01,E07000102,Hertsmere,East of England,E,349184.0
2022-06-01,E07000102,Hertsmere,East of England,E,350084.0
2022-07-01,E07000102,Hertsmere,East of England,E,354159.0
2022-08-01,E07000102,Hertsmere,East of England,E,357072.0
2022-09-01,E07000102,Hertsmere,East of England,E,360662.0
2022-10-01,E07000102,Hertsmere,East of England,E,361915.0
2022-11-01,E07000102,Hertsmere,East of England,E,362228.0
2022-12-01,E07000102,Hertsmere,East of England,E,361670.0
2023-01-01,E07000102,Hertsmere,East of England,E,359908.0
2023-02-01,E07000102,Hertsmere,East of England,E,361517.0
2023-03-01,E07000102,Hertsmere,East of England,E,362610.0
2023-04-01,E07000102,Hertsmere,East of England,E,362673.0
2023-05-01,E07000102,Hertsmere,East of England,E,363761.0
2023-06-01,E07000102,Hertsmere,East of England,E,364197.0
2023-07-01,E07000102,Hertsmere,East of England,E,366104.0
2023-08-01,E07000102,Hertsmere,East of England,E,368004.0
2023-09-01,E07000102,Hertsmere,East of England,E,366267.0
2023-10-01,E07000102,Hertsmere,East of England,E,366942.0
2023-11-01,E07000102,Hertsmere,East of England,E,364131.0
2023-12-01,E07000102,Hertsmere,East of England,E,364551.0
2024-01-01,E07000102,Hertsmere,East of England,E,366916.0
2024-02-01,E07000102,Hertsmere,East of England,E,365836.0
2024-03-01,E07000102,Hertsmere,East of England,E,366369.0
2024-04-01,E07000102,Hertsmere,East of England,E,367671.0
2024-05-01,E07000102,Hertsmere,East of England,E,369384.0
2024-06-01,E07000102,Hertsmere,East of England,E,370173.0
2010-01-01,E07000103,North Hertfordshire,East of England,E,179133.0
2010-02-01,E07000103,North Hertfordshire,East of England,E,178739.0
2010-03-01,E07000103,North Hertfordshire,East of England,E,178649.0
2010-04-01,E07000103,North Hertfordshire,East of England,E,178635.0
2010-05-01,E07000103,North Hertfordshire,East of England,E,179154.0
2010-06-01,E07000103,North Hertfordshire,East of England,E,180140.0
2010-07-01,E07000103,North Hertfordshire,East of England,E,180188.0
2010-08-01,E07000103,North Hertfordshire,East of England,E,181523.0
2010-09-01,E07000103,North Hertfordshire,East of England,E,183098.0
2010-10-01,E07000103,North Hertfordshire,East of England,E,183503.0
2010-11-01,E07000103,North Hertfordshire,East of England,E,184978.0
2010-12-01,E07000103,North Hertfordshire,East of England,E,183865.0
2011-01-01,E07000103,North Hertfordshire,East of England,E,182387.0
2011-02-01,E07000103,North Hertfordshire,East of England,E,183776.0
2011-03-01,E07000103,North Hertfordshire,East of England,E,184039.0
2011-04-01,E07000103,North Hertfordshire,East of England,E,186692.0
2011-05-01,E07000103,North Hertfordshire,East of England,E,187261.0
2011-06-01,E07000103,North Hertfordshire,East of England,E,186998.0
2011-07-01,E07000103,North Hertfordshire,East of England,E,189213.0
2011-08-01,E07000103,North Hertfordshire,East of England,E,190489.0
2011-09-01,E07000103,North Hertfordshire,East of England,E,192615.0
2011-10-01,E07000103,North Hertfordshire,East of England,E,192735.0
2011-11-01,E07000103,North Hertfordshire,East of England,E,193757.0
2011-12-01,E07000103,North Hertfordshire,East of England,E,193602.0
2012-01-01,E07000103,North Hertfordshire,East of England,E,192624.0
2012-02-01,E07000103,North Hertfordshire,East of England,E,194005.0
2012-03-01,E07000103,North Hertfordshire,East of England,E,194249.0
2012-04-01,E07000103,North Hertfordshire,East of England,E,193980.0
2012-05-01,E07000103,North Hertfordshire,East of England,E,193338.0
2012-06-01,E07000103,North Hertfordshire,East of England,E,194190.0
2012-07-01,E07000103,North Hertfordshire,East of England,E,194932.0
2012-08-01,E07000103,North Hertfordshire,East of England,E,195152.0
2012-09-01,E07000103,North Hertfordshire,East of England,E,195190.0
2012-10-01,E07000103,North Hertfordshire,East of England,E,196612.0
2012-11-01,E07000103,North Hertfordshire,East of England,E,194912.0
2012-12-01,E07000103,North Hertfordshire,East of England,E,196202.0
2013-01-01,E07000103,North Hertfordshire,East of England,E,197340.0
2013-02-01,E07000103,North Hertfordshire,East of England,E,196840.0
2013-03-01,E07000103,North Hertfordshire,East of England,E,195664.0
2013-04-01,E07000103,North Hertfordshire,East of England,E,196918.0
2013-05-01,E07000103,North Hertfordshire,East of England,E,196473.0
2013-06-01,E07000103,North Hertfordshire,East of England,E,198690.0
2013-07-01,E07000103,North Hertfordshire,East of England,E,201470.0
2013-08-01,E07000103,North Hertfordshire,East of England,E,202600.0
2013-09-01,E07000103,North Hertfordshire,East of England,E,203210.0
2013-10-01,E07000103,North Hertfordshire,East of England,E,203703.0
2013-11-01,E07000103,North Hertfordshire,East of England,E,202713.0
2013-12-01,E07000103,North Hertfordshire,East of England,E,203139.0
2014-01-01,E07000103,North Hertfordshire,East of England,E,203393.0
