lad_code,lad_name,region,nation,current_price,median_annual_earnings,price_to_income_ratio,bank_rate_scenario,mortgage_rate_pct,scenario,prob_negative_equity,monthly_drift,monthly_vol
E07000190,South Somerset,South West,E,296697.0,31109.0,9.537336462117072,5.75,6.597,plus_2pct,0.0002,0.002778,0.010807
W06000001,Isle of Anglesey,Wales,W,165225.0,27425.0,6.02461257976299,5.75,6.597,plus_2pct,0.0,0.001445,0.007951
W06000002,Gwynedd,Wales,W,195870.0,27029.0,7.246660993747456,5.75,6.597,plus_2pct,0.0242,-0.000236,0.009936
W06000003,Conwy,Wales,W,205745.0,28561.0,7.203704352088512,5.75,6.597,plus_2pct,0.0067,-0.000272,0.008319
W06000004,Denbighshire,Wales,W,219768.0,36194.0,6.071945626346908,5.75,6.597,plus_2pct,0.0107,-0.000406,0.00843
W06000005,Flintshire,Wales,W,214552.0,30287.0,7.083963416647406,5.75,6.597,plus_2pct,0.0003,0.001695,0.009573
W06000006,Wrexham,Wales,W,241204.0,32301.0,7.467384910683879,5.75,6.597,plus_2pct,0.0007,0.000204,0.007528
W06000008,Ceredigion,Wales,W,227419.0,32294.0,7.042144051526599,5.75,6.597,plus_2pct,0.0299,-0.000315,0.010067
W06000009,Pembrokeshire,Wales,W,263943.0,29987.0,8.801914162803882,5.75,6.597,plus_2pct,0.001,0.001,0.009058
W06000010,Carmarthenshire,Wales,W,220648.0,29460.0,7.489748811948405,5.75,6.597,plus_2pct,0.0011,0.00104,0.009275
W06000011,Swansea,Wales,W,205425.0,28324.0,7.252683236830956,5.75,6.597,plus_2pct,0.0115,2e-06,0.00946
W06000012,Neath Port Talbot,Wales,W,187266.0,26873.0,6.968555799501358,5.75,6.597,plus_2pct,0.0,0.00184,0.008915
W06000013,Bridgend,Wales,W,233857.0,31469.0,7.431345133305793,5.75,6.597,plus_2pct,0.0111,5.6e-05,0.009558
W06000014,Vale of Glamorgan,Wales,W,199239.0,31642.0,6.296662663548449,5.75,6.597,plus_2pct,0.0054,0.000513,0.009785
W06000015,Cardiff,Wales,W,206598.0,31034.0,6.657150222336792,5.75,6.597,plus_2pct,0.0031,0.000862,0.009741
W06000016,Rhondda Cynon Taf,Wales,W,213763.0,29132.0,7.337738569270905,5.75,6.597,plus_2pct,0.0007,0.001118,0.009114
W06000018,Caerphilly,Wales,W,222914.0,35451.0,6.287946743392288,5.75,6.597,plus_2pct,0.0003,0.000453,0.00748
W06000019,Blaenau Gwent,Wales,W,228385.0,28287.0,8.07385017852724,5.75,6.597,plus_2pct,0.0049,-4.2e-05,0.008535
W06000020,Torfaen,Wales,W,212700.0,36656.0,5.802597119161938,5.75,6.597,plus_2pct,0.0012,0.00053,0.00847
W06000021,Monmouthshire,Wales,W,194591.0,31822.0,6.1149833448557604,5.75,6.597,plus_2pct,0.0008,0.000587,0.008249
W06000022,Newport,Wales,W,212380.0,32130.0,6.610021786492375,5.75,6.597,plus_2pct,0.0009,0.001144,0.009284
W06000023,Powys,Wales,W,205134.0,28493.0,7.199452497104552,5.75,6.597,plus_2pct,0.0,0.001762,0.008078
W06000024,Merthyr Tydfil,Wales,W,237395.0,32391.0,7.329042017844463,5.75,6.597,plus_2pct,0.0,0.001796,0.008874
S12000005,Clackmannanshire,Scotland,S,236289.0,30028.0,7.868955641401358,5.75,6.597,plus_2pct,0.0106,0.000156,0.009727
S12000006,Dumfries and Galloway,Scotland,S,204384.0,35175.0,5.810490405117271,5.75,6.597,plus_2pct,0.0032,0.001708,0.011311
S12000008,East Ayrshire,Scotland,S,163451.0,37432.0,4.366611455439196,5.75,6.597,plus_2pct,0.0004,0.00212,0.010354
S12000010,East Lothian,Scotland,S,181137.0,38275.0,4.732514696276943,5.75,6.597,plus_2pct,0.0038,0.001036,0.010464
S12000011,East Renfrewshire,Scotland,S,198882.0,36133.0,5.504165167575347,5.75,6.597,plus_2pct,0.0,0.002136,0.009511
S12000013,Na h-Eileanan Siar,Scotland,S,210075.0,32310.0,6.501857010213556,5.75,6.597,plus_2pct,0.0033,0.001687,0.011343
S12000014,Falkirk,Scotland,S,191237.0,32874.0,5.817272008274016,5.75,6.597,plus_2pct,0.0001,0.001645,0.008904
S12000015,Fife,Scotland,S,205288.0,36016.0,5.699911150599734,5.75,6.597,plus_2pct,0.0003,0.001499,0.009078
S12000017,Highland,Scotland,S,204826.0,34566.0,5.92564948215009,5.75,6.597,plus_2pct,0.006,0.000433,0.00978
S12000018,Inverclyde,Scotland,S,202276.0,38763.0,5.218275159301395,5.75,6.597,plus_2pct,0.0,0.002421,0.009016
S12000019,Midlothian,Scotland,S,208322.0,32091.0,6.4916020067931814,5.75,6.597,plus_2pct,0.0003,0.001729,0.009685
S12000020,Moray,Scotland,S,199302.0,32274.0,6.175311396170292,5.75,6.597,plus_2pct,0.0,0.002138,0.00876
S12000021,North Ayrshire,Scotland,S,229850.0,35585.0,6.459182239707742,5.75,6.597,plus_2pct,0.001,0.00089,0.009006
S12000023,Orkney Islands,Scotland,S,221520.0,37761.0,5.866370064352109,5.75,6.597,plus_2pct,0.0064,0.000426,0.009847
S12000024,Perth and Kinross,Scotland,S,243841.0,30917.0,7.886955396707313,5.75,6.597,plus_2pct,0.0003,0.001725,0.009701
S12000026,Scottish Borders,Scotland,S,252748.0,31215.0,8.097004645202627,5.75,6.597,plus_2pct,0.0063,0.000594,0.01017
S12000027,Shetland Islands,Scotland,S,225170.0,36793.0,6.11991411409779,5.75,6.597,plus_2pct,0.0016,0.001884,0.010908
S12000028,South Ayrshire,Scotland,S,174576.0,38149.0,4.576161891530577,5.75,6.597,plus_2pct,0.0008,0.001563,0.009738
S12000029,South Lanarkshire,Scotland,S,193652.0,33993.0,5.696819933515724,5.75,6.597,plus_2pct,0.001,0.00225,0.011246
S12000030,Stirling,Scotland,S,182930.0,37057.0,4.936449253852174,5.75,6.597,plus_2pct,0.0,0.002188,0.009372
S12000033,Aberdeen City,Scotland,S,173651.0,35389.0,4.906920229449829,5.75,6.597,plus_2pct,0.0061,0.000903,0.01068
S12000034,Aberdeenshire,Scotland,S,218725.0,33987.0,6.4355488863388945,5.75,6.597,plus_2pct,0.0031,0.000678,0.009438
S12000035,Argyll and Bute,Scotland,S,182611.0,34746.0,5.255597766649399,5.75,6.597,plus_2pct,0.0167,0.00015,0.010263
S12000036,City of Edinburgh,Scotland,S,215434.0,41060.0,5.246809547004384,5.75,6.597,plus_2pct,0.0009,0.00136,0.009551
S12000038,Renfrewshire,Scotland,S,195414.0,33694.0,5.799667596604737,5.75,6.597,plus_2pct,0.037,0.000112,0.011596
S12000039,West Dunbartonshire,Scotland,S,189223.0,34173.0,5.537207737102391,5.75,6.597,plus_2pct,0.0001,0.001268,0.00847
S12000040,West Lothian,Scotland,S,219586.0,31574.0,6.9546462279090395,5.75,6.597,plus_2pct,0.0023,0.000899,0.009591
S12000041,Angus,Scotland,S,187847.0,33308.0,5.6396961690885075,5.75,6.597,plus_2pct,0.0031,0.000867,0.009761
S12000042,Dundee City,Scotland,S,173147.0,39365.0,4.398501206655658,5.75,6.597,plus_2pct,0.0007,0.002167,0.010608
S12000044,North Lanarkshire,Scotland,S,167907.0,31068.0,5.404499806875242,5.75,6.597,plus_2pct,0.0021,0.001889,0.011198
S12000045,East Dunbartonshire,Scotland,S,155312.0,34015.0,4.565985594590622,5.75,6.597,plus_2pct,0.0037,0.001679,0.011516
S12000046,Glasgow City,Scotland,S,190047.0,33637.0,5.649939055207064,5.75,6.597,plus_2pct,0.0028,0.001134,0.010172
S12000047,Fife,Scotland,S,196258.0,35479.0,5.5316666196905215,5.75,6.597,plus_2pct,0.0011,0.001454,0.00995
S12000049,Glasgow City,Scotland,S,165966.0,32103.0,5.169797215213531,5.75,6.597,plus_2pct,0.0038,0.001534,0.011322
S12000050,North Lanarkshire,Scotland,S,208039.0,32734.0,6.355440826052423,5.75,6.597,plus_2pct,0.006,0.000814,0.010497
N09000001,Antrim and Newtownabbey,Northern Ireland,N,201570.0,34358.0,5.8667559229291575,5.75,6.597,plus_2pct,0.0004,0.00226,0.010531
N09000002,"Armagh City, Banbridge and Craigavon",Northern Ireland,N,155353.0,30157.0,5.151473952979408,5.75,6.597,plus_2pct,0.0011,0.001893,0.010654
N09000003,Belfast,Northern Ireland,N,175923.0,32047.0,5.4895310013417795,5.75,6.597,plus_2pct,0.005,0.000119,0.008904
N09000004,Causeway Coast and Glens,Northern Ireland,N,163123.0,31481.0,5.181633366157365,5.75,6.597,plus_2pct,0.0045,0.001615,0.011705
N09000005,Derry City and Strabane,Northern Ireland,N,193255.0,32056.0,6.028668579985026,5.75,6.597,plus_2pct,0.0003,0.001768,0.00979
N09000006,Fermanagh and Omagh,Northern Ireland,N,182085.0,33254.0,5.4755818848860285,5.75,6.597,plus_2pct,0.0,0.002293,0.009981
N09000007,Lisburn and Castlereagh,Northern Ireland,N,192139.0,30540.0,6.291388343156516,5.75,6.597,plus_2pct,0.0,0.001857,0.008773
N09000008,Mid and East Antrim,Northern Ireland,N,194995.0,29863.0,6.529652077822054,5.75,6.597,plus_2pct,0.0,0.002147,0.008675
N09000009,Mid Ulster,Northern Ireland,N,179179.0,30424.0,5.889396529056008,5.75,6.597,plus_2pct,0.0,0.002207,0.009734
N09000010,"Newry, Mourne and Down",Northern Ireland,N,215359.0,30810.0,6.989905874716001,5.75,6.597,plus_2pct,0.0315,0.000247,0.011653
N09000011,Ards and North Down,Northern Ireland,N,183383.0,33223.0,5.519760406946995,5.75,6.597,plus_2pct,0.0022,0.002123,0.011634
